"RECCO","HNO_FR","REFER1","HA22_G","POWER","POOR_LOCAL","HR_DEL","X_HR","Z_MAD","P80","GATE_REASON","N_G_IN_ROUND","N_ROUND"
"4900","3",1,"3",7.1,0,0,4.1,-0.0247519544762052,11,"",5,29
"596","6",14,"3",7,0,0,8.2,0.423965620242431,11.3,"",5,29
"5467","4",2,"3",1.8,0,0,5.75,0.172544147773082,11.35,"",5,29
"6","7",20,"3",13.1,0,0,6.55,-0.0907968330064649,10.55,"",5,29
"3861","2",7,"3",0.4,0,0,3.4,0.198888300871304,3.88,"",5,29
"696","3",26,"3",13.2,1,1,12.9,2.15342003942986,11,"P80",5,29
"4393","2",5,"3",1,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"3565","3",2,"3",8.5,0,0,9.95,1.42323738238181,11,"",5,29
"4998","7",8,"3",12,0,0,7.55,0.168622689869149,10.55,"",5,29
"4860","3",4,"3",4.4,0,0,0.55,-0.903446338381494,11,"",5,29
"2532","1",10,"3",11.6,0,0,6.4,0.0195504567964232,9.75,"",5,29
"4287","5",2,"3",-7.1,0,0,2.4,-0.961508103934721,8.18,"",5,29
"4317","7",11,"3",-1.9,0,0,0.9,-1.55651713725368,10.55,"",5,29
"4135","2",5,"3",0.4,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"3982","6",1,"3",18.2,0,0,2.5,-1.0406428860496,11.3,"",5,29
"3116","3",1,"3",2.5,0,0,4.1,-0.0247519544762052,11,"",5,29
"5486","9",1,"3",8.7,0,0,10.9,NA,10.9,"",5,29
"5682","8",9,"3",3,0,0,4.1,0.134898151895319,4.94,"",5,29
"4139","7",1,"3",15.8,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"6271","3",1,"3",6.3,0,0,4.1,-0.0247519544762052,11,"",5,29
"5679","3",6,"3",10.9,0,0,4.3,0.0247519544762055,11,"",5,29
"1855","5",14,"3",11.4,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"4799","1",5,"3",10.9,0,0,7,0.136853197574961,9.75,"",5,29
"3907","3",17,"3",6.4,0,0,4.5,0.0742558634286162,11,"",5,29
"4283","7",1,"3",3.9,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"2160","2",5,"3",8.1,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"2014","7",13,"3",6.3,0,0,4.75,-0.557751974182569,10.55,"",5,29
"1001","7",13,"3",7.6,0,0,4.75,-0.557751974182569,10.55,"",5,29
"3544","2",5,"3",12.1,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"886","7",23,"3",2.4,0,0,6.9,0,10.55,"",5,29
"590","5",28,"3",0.9,0,0,1.4,-1.24852544839285,8.18,"",5,29
"6198","1",3,"3",7.2,0,0,9.35,0.596288932290903,9.75,"",5,29
"3379","1",17,"3",2.3,0,0,3.3,-0.586513703892692,9.75,"",5,29
"2243","5",19,"3",4,0,0,5.75,0,8.18,"",5,29
"4356","6",1,"3",-3.2,0,0,2.5,-1.0406428860496,11.3,"",5,29
"5078","2",4,"3",7.2,0,0,0.3,-0.873379060347899,3.88,"",5,29
"5944","8",6,"3",9.3,1,1,5,0.355640582269478,4.94,"P80",5,29
"2200","3",19,"3",10.5,0,0,1.6,-0.643550816381338,11,"",5,29
"1925","3",23,"3",-5.5,0,0,1.5,-0.668302770857544,11,"",5,29
"1584","5",18,"3",6.4,0,0,3.05,-0.774946830036939,8.18,"",5,29
"4893","1",6,"3",-0.2,0,0,7.2,0.175954111167808,9.75,"",5,29
"3195","4",1,"3",-2.2,0,0,-6.1,-1.31447268939857,11.35,"",5,29
"4138","6",1,"3",5.1,0,0,2.5,-1.0406428860496,11.3,"",5,29
"1904","5",18,"3",4.1,0,0,3.05,-0.774946830036939,8.18,"",5,29
"5465","7",7,"3",9.5,0,0,8.95,0.531810021895008,10.55,"",5,29
"1947","5",15,"3",0.8,0,0,2.4,-0.961508103934721,8.18,"",5,29
"3910","3",6,"3",0.3,0,0,4.3,0.0247519544762055,11,"",5,29
"2567","5",15,"3",2.6,0,0,2.4,-0.961508103934721,8.18,"",5,29
"1130","5",27,"3",-1,0,0,5.75,0,8.18,"",5,29
"2495","3",22,"3",4.5,0,0,2.75,-0.358903339904977,11,"",5,29
"3946","5",7,"3",14,1,1,9.25,1.00456070560344,8.18,"P80",5,29
"347","5",19,"3",-0.4,0,0,5.75,0,8.18,"",5,29
"557","3",22,"3",-4.7,0,0,2.75,-0.358903339904977,11,"",5,29
"4345","3",11,"3",0.9,0,0,2.4,-0.445535180571696,11,"",5,29
"4181","7",5,"3",4.6,0,0,4.6,-0.596664902613911,10.55,"",5,29
"234","7",13,"3",4.8,0,0,4.75,-0.557751974182569,10.55,"",5,29
"2230","7",8,"3",11.6,0,0,7.55,0.168622689869149,10.55,"",5,29
"391","7",19,"3",7.2,0,0,5.95,-0.246448546731833,10.55,"",5,29
"6100","1",6,"3",6.7,0,0,7.2,0.175954111167808,9.75,"",5,29
"2003","1",21,"3",11.5,1,1,17.45,2.17987593280117,9.75,"P80",5,29
"4418","5",15,"3",-2.3,0,0,2.4,-0.961508103934721,8.18,"",5,29
"2020","5",14,"3",3.9,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"4162","5",9,"3",3.6,0,0,8.1,0.674490759476595,8.18,"",5,29
"1722","7",12,"3",6.6,1,1,13.3,1.66028494640393,10.55,"P80",5,29
"530","3",22,"3",-5.3,0,0,2.75,-0.358903339904977,11,"",5,29
"499","3",18,"3",11.1,0,0,5.6,0.346527362666875,11,"",5,29
"4134","1",10,"3",3.7,0,0,6.4,0.0195504567964232,9.75,"",5,29
"2697","3",22,"3",8.6,0,0,2.75,-0.358903339904977,11,"",5,29
"1948","6",10,"3",5.8,0,0,4.55,-0.513897721505977,11.3,"",5,29
"1027","2",5,"3",-4.1,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"2493","1",19,"3",3.5,0,0,9.75,0.674490759476595,9.75,"",5,29
"3369","3",7,"3",-0.4,0,0,0.1,-1.01483013352442,11,"",5,29
"6520","7",24,"3",4.6,0,0,4,-0.752316616339279,10.55,"",5,29
"5202","4",1,"3",-6.1,0,0,-6.1,-1.31447268939857,11.35,"",5,29
"5943","8",7,"3",2.1,0,0,3.55,0,4.94,"",5,29
"2827","5",19,"3",11.8,0,0,5.75,0,8.18,"",5,29
"3537","5",18,"3",7,0,0,3.05,-0.774946830036939,8.18,"",5,29
"4147","2",4,"3",3.6,0,0,0.3,-0.873379060347899,3.88,"",5,29
"1601","7",10,"3",5,0,0,7.4,0.129709761437807,10.55,"",5,29
"6364","4",4,"3",9.9,1,1,17,1.58426899318921,11.35,"P80",5,29
"1763","6",11,"3",11.5,1,1,12.3,1.47745594932969,11.3,"P80",5,29
"3175","5",13,"3",4.9,0,0,8.1,0.674490759476595,8.18,"",5,29
"1413","1",10,"3",4.2,0,0,6.4,0.0195504567964232,9.75,"",5,29
"257","7",15,"3",8.4,1,1,14.3,1.91970446927954,10.55,"P80",5,29
"1928","1",20,"3",22.9,1,1,14.2,1.54448608691742,9.75,"P80",5,29
"1610","7",18,"3",-1.9,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"5885","3",11,"3",-0.3,0,0,2.4,-0.445535180571696,11,"",5,29
"4080","8",1,"3",4.3,0,0,-6.5,-2.4649571391781,4.94,"",5,29
"4290","5",11,"3",4.4,1,1,9.4,1.04761330727216,8.18,"P80",5,29
"6095","6",4,"3",16.1,1,1,16,2.42816673411574,11.3,"P80",5,29
"3564","2",1,"3",-1.6,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"6536","5",24,"3",6.3,0,0,5.5,-0.0717543361145314,8.18,"",5,29
"5394","1",1,"3",3,0,0,5,-0.2541559383535,9.75,"",5,29
"2094","7",8,"3",-1.3,0,0,7.55,0.168622689869149,10.55,"",5,29
"1599","1",16,"3",-2.3,0,0,1.4,-0.95797238302473,9.75,"",5,29
"4805","3",2,"3",1.7,0,0,9.95,1.42323738238181,11,"",5,29
"1154","6",11,"3",7.5,1,1,12.3,1.47745594932969,11.3,"P80",5,29
"2070","6",11,"3",3.3,1,1,12.3,1.47745594932969,11.3,"P80",5,29
"3978","3",2,"3",19.1,0,0,9.95,1.42323738238181,11,"",5,29
"6255","9",1,"3",14.3,0,0,10.9,NA,10.9,"",5,29
"2525","4",3,"3",7.5,0,0,3,-0.172544147773082,11.35,"",5,29
"348","3",18,"3",5.1,0,0,5.6,0.346527362666875,11,"",5,29
"4684","4",3,"3",6.1,0,0,3,-0.172544147773082,11.35,"",5,29
"3606","8",2,"3",3.6,0,0,4.9,0.331113645561238,4.94,"",5,29
"3400","3",8,"3",12,0,0,1.55,-0.655926793619441,11,"",5,29
"5622","7",10,"3",9.6,0,0,7.4,0.129709761437807,10.55,"",5,29
"6236","1",3,"3",17,0,0,9.35,0.596288932290903,9.75,"",5,29
"5623","8",5,"3",-1.4,0,0,0.8,-0.674490759476595,4.94,"",5,29
"5669","4",3,"3",8.1,0,0,3,-0.172544147773082,11.35,"",5,29
"963","3",20,"3",7.1,0,0,2.55,-0.408407248857388,11,"",5,29
"328","3",18,"3",11.5,0,0,5.6,0.346527362666875,11,"",5,29
"4899","3",2,"3",10.1,0,0,9.95,1.42323738238181,11,"",5,29
"5718","7",1,"3",20.3,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"3197","4",3,"3",6.5,0,0,3,-0.172544147773082,11.35,"",5,29
"4289","7",10,"3",1.4,0,0,7.4,0.129709761437807,10.55,"",5,29
"1856","6",14,"3",2.5,0,0,8.2,0.423965620242431,11.3,"",5,29
"1927","3",20,"3",8.1,0,0,2.55,-0.408407248857388,11,"",5,29
"3568","4",3,"3",10.4,0,0,3,-0.172544147773082,11.35,"",5,29
"976","7",17,"3",2.6,0,0,1.65,-1.36195249509697,10.55,"",5,29
"4368","3",3,"3",20.3,1,1,12.8,2.12866808495366,11,"P80",5,29
"3636","9",1,"3",4.6,0,0,10.9,NA,10.9,"",5,29
"5641","6",11,"3",8.3,1,1,12.3,1.47745594932969,11.3,"P80",5,29
"646","7",20,"3",6.5,0,0,6.55,-0.0907968330064649,10.55,"",5,29
"4284","5",7,"3",5.1,1,1,9.25,1.00456070560344,8.18,"P80",5,29
"4896","3",4,"3",2.6,0,0,0.55,-0.903446338381494,11,"",5,29
"5672","6",11,"3",16.7,1,1,12.3,1.47745594932969,11.3,"P80",5,29
"1515","1",13,"3",1.1,0,0,2.1,-0.821119185449768,9.75,"",5,29
"2201","7",20,"3",9.4,0,0,6.55,-0.0907968330064649,10.55,"",5,29
"2695","8",6,"3",-9.4,1,1,5,0.355640582269478,4.94,"P80",5,29
"2757","7",12,"3",16.6,1,1,13.3,1.66028494640393,10.55,"P80",5,29
"4856","7",3,"3",6.4,0,0,9.1,0.57072295032635,10.55,"",5,29
"5899","8",3,"3",11.5,1,1,8.2,1.14050255693315,4.94,"P80",5,29
"3370","3",2,"3",8.8,0,0,9.95,1.42323738238181,11,"",5,29
"5579","6",5,"3",6.2,0,0,11.3,1.2205070885767,11.3,"",5,29
"1860","1",14,"3",5.6,0,0,6.5,0.0391009135928461,9.75,"",5,29
"4662","1",6,"3",7.5,0,0,7.2,0.175954111167808,9.75,"",5,29
"5665","6",5,"3",5.8,0,0,11.3,1.2205070885767,11.3,"",5,29
"442","5",29,"3",-7.1,0,0,-4.9,-3.05673471847904,8.18,"",5,29
"2529","5",22,"3",-2.3,0,0,3.6,-0.61708729058497,8.18,"",5,29
"1349","5",22,"3",-3.6,0,0,3.6,-0.61708729058497,8.18,"",5,29
"5599","5",5,"3",2.6,0,0,5.85,0.0287017344458125,8.18,"",5,29
"171","7",22,"3",0.6,0,0,3.5,-0.882026377777086,10.55,"",5,29
"1950","6",17,"3",7.8,0,0,7.8,0.321186075941236,11.3,"",5,29
"6260","3",6,"3",0.2,0,0,4.3,0.0247519544762055,11,"",5,29
"1725","2",4,"3",4.2,0,0,0.3,-0.873379060347899,3.88,"",5,29
"6196","9",1,"3",16.5,0,0,10.9,NA,10.9,"",5,29
"3073","6",17,"3",6.4,0,0,7.8,0.321186075941236,11.3,"",5,29
"1923","7",20,"3",-1.4,0,0,6.55,-0.0907968330064649,10.55,"",5,29
"4448","6",7,"3",-0.1,0,0,6.6,0.0128474430376494,11.3,"",5,29
"5471","7",7,"3",12.5,0,0,8.95,0.531810021895008,10.55,"",5,29
"3942","4",3,"3",1.8,0,0,3,-0.172544147773082,11.35,"",5,29
"2237","1",14,"3",6.8,0,0,6.5,0.0391009135928461,9.75,"",5,29
"3351","3",16,"3",5.1,0,0,4.95,0.18563965857154,11,"",5,29
"3072","6",17,"3",3.4,0,0,7.8,0.321186075941236,11.3,"",5,29
"6310","8",6,"3",9.5,1,1,5,0.355640582269478,4.94,"P80",5,29
"4790","6",13,"3",3.3,0,0,3.3,-0.835083797447213,11.3,"",5,29
"5631","5",6,"3",1.4,0,0,5.8,0.0143508672229062,8.18,"",5,29
"969","3",19,"3",3.3,0,0,1.6,-0.643550816381338,11,"",5,29
"5836","3",12,"3",6.3,0,0,-3.8,-1.98015635809643,11,"",5,29
"4892","3",6,"3",-2.6,0,0,4.3,0.0247519544762055,11,"",5,29
"4668","7",2,"3",24.7,1,1,20.8,3.60593136797103,10.55,"Z|P80",5,29
"6433","2",1,"3",-2.3,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"4902","7",7,"3",5.6,0,0,8.95,0.531810021895008,10.55,"",5,29
"2772","5",18,"3",2.1,0,0,3.05,-0.774946830036939,8.18,"",5,29
"1411","5",26,"3",4.3,0,0,2.55,-0.918455502266002,8.18,"",5,29
"6011","6",9,"3",-3.5,0,0,4.9,-0.423965620242431,11.3,"",5,29
"445","5",22,"3",10,0,0,3.6,-0.61708729058497,8.18,"",5,29
"3203","3",22,"3",1.8,0,0,2.75,-0.358903339904977,11,"",5,29
"3739","6",9,"3",15.4,0,0,4.9,-0.423965620242431,11.3,"",5,29
"541","5",26,"3",3,0,0,2.55,-0.918455502266002,8.18,"",5,29
"5490","8",5,"3",5.3,0,0,0.8,-0.674490759476595,4.94,"",5,29
"1392","6",10,"3",4.8,0,0,4.55,-0.513897721505977,11.3,"",5,29
"1343","1",19,"3",10,0,0,9.75,0.674490759476595,9.75,"",5,29
"6168","5",1,"3",4.4,0,0,5.25,-0.143508672229063,8.18,"",5,29
"1421","7",13,"3",11.3,0,0,4.75,-0.557751974182569,10.55,"",5,29
"5464","7",8,"3",4.4,0,0,7.55,0.168622689869149,10.55,"",5,29
"798","3",15,"3",10.5,1,1,11.75,1.8687725629535,11,"P80",5,29
"5280","5",10,"3",-1.5,0,0,3.3,-0.703192493922408,8.18,"",5,29
"5887","7",8,"3",1.9,0,0,7.55,0.168622689869149,10.55,"",5,29
"5281","7",3,"3",5,0,0,9.1,0.57072295032635,10.55,"",5,29
"3279","1",9,"3",7.7,0,0,6.3,0,9.75,"",5,29
"4450","1",4,"3",7.1,0,0,4.75,-0.303032080344557,9.75,"",5,29
"1199","3",20,"3",0.3,0,0,2.55,-0.408407248857388,11,"",5,29
"2582","5",22,"3",4.8,0,0,3.6,-0.61708729058497,8.18,"",5,29
"4361","2",4,"3",0.8,0,0,0.3,-0.873379060347899,3.88,"",5,29
"4348","3",16,"3",9.6,0,0,4.95,0.18563965857154,11,"",5,29
"5678","7",8,"3",3.2,0,0,7.55,0.168622689869149,10.55,"",5,29
"2001","1",15,"3",9.8,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"6555","3",20,"3",8,0,0,2.55,-0.408407248857388,11,"",5,29
"5219","7",5,"3",8.6,0,0,4.6,-0.596664902613911,10.55,"",5,29
"1828","7",8,"3",9.7,0,0,7.55,0.168622689869149,10.55,"",5,29
"510","7",13,"3",4.4,0,0,4.75,-0.557751974182569,10.55,"",5,29
"6089","4",4,"3",11.2,1,1,17,1.58426899318921,11.35,"P80",5,29
"5205","8",7,"3",14,0,0,3.55,0,4.94,"",5,29
"2494","6",6,"3",9.6,1,1,13.4,1.76009969615797,11.3,"P80",5,29
"1010","3",20,"3",2.5,0,0,2.55,-0.408407248857388,11,"",5,29
"3384","1",4,"3",3.8,0,0,4.75,-0.303032080344557,9.75,"",5,29
"3637","4",1,"3",-12.4,0,0,-6.1,-1.31447268939857,11.35,"",5,29
"1157","7",24,"3",3.7,0,0,4,-0.752316616339279,10.55,"",5,29
"5652","8",7,"3",7.4,0,0,3.55,0,4.94,"",5,29
"1412","5",20,"3",3.3,0,0,3.45,-0.660139892253689,8.18,"",5,29
"5227","8",6,"3",6.5,1,1,5,0.355640582269478,4.94,"P80",5,29
"2000","1",15,"3",-4.3,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"547","5",24,"3",-1.3,0,0,5.5,-0.0717543361145314,8.18,"",5,29
"3087","3",16,"3",1.5,0,0,4.95,0.18563965857154,11,"",5,29
"3359","6",6,"3",22.8,1,1,13.4,1.76009969615797,11.3,"P80",5,29
"329","5",29,"3",11.4,0,0,-4.9,-3.05673471847904,8.18,"",5,29
"5643","5",14,"3",5.8,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"313","7",20,"3",-6.4,0,0,6.55,-0.0907968330064649,10.55,"",5,29
"3231","8",5,"3",7.7,0,0,0.8,-0.674490759476595,4.94,"",5,29
"6197","5",4,"3",16.9,0,0,7.1,0.38747341501847,8.18,"",5,29
"3115","1",6,"3",5,0,0,7.2,0.175954111167808,9.75,"",5,29
"1026","3",18,"3",1.5,0,0,5.6,0.346527362666875,11,"",5,29
"1149","5",26,"3",8.7,0,0,2.55,-0.918455502266002,8.18,"",5,29
"4350","3",11,"3",10.3,0,0,2.4,-0.445535180571696,11,"",5,29
"2245","1",8,"3",8.1,0,0,1.2,-0.997073296617575,9.75,"",5,29
"4677","1",4,"3",-2.7,0,0,4.75,-0.303032080344557,9.75,"",5,29
"5427","3",1,"3",7.5,0,0,4.1,-0.0247519544762052,11,"",5,29
"970","7",14,"3",-4.2,0,0,-5.7,-3.26868598823273,10.55,"",5,29
"2239","6",9,"3",2.6,0,0,4.9,-0.423965620242431,11.3,"",5,29
"326","3",20,"3",6.4,0,0,2.55,-0.408407248857388,11,"",5,29
"2219","2",8,"3",5.6,0,0,2.95,0.0432365871459356,3.88,"",5,29
"5491","1",11,"3",3.3,0,0,0.15,-1.20235309298002,9.75,"",5,29
"363","5",24,"3",2,0,0,5.5,-0.0717543361145314,8.18,"",5,29
"3937","6",12,"3",4,0,0,9.8,0.835083797447213,11.3,"",5,29
"40","3",27,"3",17.6,1,1,14.8,2.62370717447777,11,"Z|P80",4,29
"5942","8",5,"3",1.8,0,0,0.8,-0.674490759476595,4.94,"",5,29
"5883","2",2,"3",1.5,1,1,4.2,0.475602458605291,3.88,"P80",5,29
"5941","3",6,"3",8.2,0,0,4.3,0.0247519544762055,11,"",5,29
"1814","7",17,"3",14,0,0,1.65,-1.36195249509697,10.55,"",5,29
"4325","6",5,"3",0.5,0,0,11.3,1.2205070885767,11.3,"",5,29
"3543","2",2,"3",6.6,1,1,4.2,0.475602458605291,3.88,"P80",5,29
"1434","3",17,"3",11.4,0,0,4.5,0.0742558634286162,11,"",5,29
"1902","5",12,"3",6.9,1,1,10.7,1.42073585506772,8.18,"P80",5,29
"5082","1",1,"3",3,0,0,5,-0.2541559383535,9.75,"",5,29
"315","1",17,"3",11.5,0,0,3.3,-0.586513703892692,9.75,"",5,29
"799","5",16,"3",-3,0,0,-3,-2.5114017640086,8.18,"",5,29
"1899","5",14,"3",8.5,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"3356","7",1,"3",17.4,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"1825","6",16,"3",11.8,0,0,6.5,-0.0128474430376494,11.3,"",5,29
"3191","5",20,"3",-1,0,0,3.45,-0.660139892253689,8.18,"",5,29
"1031","1",12,"3",3.5,0,0,1.55,-0.928646697830095,9.75,"",5,29
"6012","5",11,"3",0.9,1,1,9.4,1.04761330727216,8.18,"P80",5,29
"4324","5",11,"3",12,1,1,9.4,1.04761330727216,8.18,"P80",5,29
"5081","5",3,"3",3,0,0,3.7,-0.588385556139158,8.18,"",5,29
"1598","7",18,"3",-7.1,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"1726","3",17,"3",14.8,0,0,4.5,0.0742558634286162,11,"",5,29
"5074","6",1,"3",0.9,0,0,2.5,-1.0406428860496,11.3,"",5,29
"6363","5",3,"3",6.3,0,0,3.7,-0.588385556139158,8.18,"",5,29
"3863","8",7,"3",11.4,0,0,3.55,0,4.94,"",5,29
"3193","4",3,"3",-0.6,0,0,3,-0.172544147773082,11.35,"",5,29
"5951","8",1,"3",-12.5,0,0,-6.5,-2.4649571391781,4.94,"",5,29
"3178","5",8,"3",7.3,0,0,6.45,0.200912141120688,8.18,"",5,29
"393","3",25,"3",12.6,1,1,11.7,1.8563965857154,11,"P80",5,29
"5492","4",5,"3",15.7,0,0,11.35,0.875269404158,11.35,"",5,29
"5654","6",4,"3",7.6,1,1,16,2.42816673411574,11.3,"P80",5,29
"4327","6",9,"3",7.6,0,0,4.9,-0.423965620242431,11.3,"",5,29
"4354","5",7,"3",5.2,1,1,9.25,1.00456070560344,8.18,"P80",5,29
"5282","4",3,"3",-1.7,0,0,3,-0.172544147773082,11.35,"",5,29
"5939","5",3,"3",6,0,0,3.7,-0.588385556139158,8.18,"",5,29
"4878","9",1,"3",24.6,0,0,10.9,NA,10.9,"",5,29
"2158","1",12,"3",10.2,0,0,1.55,-0.928646697830095,9.75,"",5,29
"1985","2",5,"3",2.9,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"6265","1",2,"3",14.3,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"3627","5",20,"3",0.4,0,0,3.45,-0.660139892253689,8.18,"",5,29
"5351","2",1,"3",1.4,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"2114","5",16,"3",11.5,0,0,-3,-2.5114017640086,8.18,"",5,29
"201","3",24,"3",5.7,1,1,13.55,2.3143077435252,11,"P80",5,29
"172","7",19,"3",2.7,0,0,5.95,-0.246448546731833,10.55,"",5,29
"5676","1",8,"3",6.3,0,0,1.2,-0.997073296617575,9.75,"",5,29
"3974","7",4,"3",7.1,1,1,11.25,1.12847492450892,10.55,"P80",5,29
"325","3",21,"3",2.3,0,0,1.55,-0.655926793619441,11,"",5,29
"1112","5",25,"3",2.8,1,1,8.3,0.731894228368221,8.18,"P80",5,29
"3373","7",7,"3",-2.2,0,0,8.95,0.531810021895008,10.55,"",5,29
"3561","3",19,"3",2.6,0,0,1.6,-0.643550816381338,11,"",5,29
"1260","5",16,"3",-0.2,0,0,-3,-2.5114017640086,8.18,"",5,29
"5720","1",5,"3",4.6,0,0,7,0.136853197574961,9.75,"",5,29
"6429","5",4,"3",1.6,0,0,7.1,0.38747341501847,8.18,"",5,29
"3328","7",5,"3",-7.8,0,0,4.6,-0.596664902613911,10.55,"",5,29
"2096","7",16,"3",3.4,0,0,9.5,0.674490759476595,10.55,"",5,29
"2064","5",25,"3",1.1,1,1,8.3,0.731894228368221,8.18,"P80",5,29
"3947","8",8,"3",-3,0,0,-3.85,-1.81499331640975,4.94,"",5,29
"4320","1",7,"3",0.9,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"2203","7",19,"3",14.3,0,0,5.95,-0.246448546731833,10.55,"",5,29
"2067","6",14,"3",5.6,0,0,8.2,0.423965620242431,11.3,"",5,29
"4331","8",7,"3",8.2,0,0,3.55,0,4.94,"",5,29
"437","3",22,"3",1.3,0,0,2.75,-0.358903339904977,11,"",5,29
"1155","7",20,"3",2.6,0,0,6.55,-0.0907968330064649,10.55,"",5,29
"1987","2",5,"3",-1.5,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"4342","3",1,"3",-0.6,0,0,4.1,-0.0247519544762052,11,"",5,29
"2344","5",22,"3",5.2,0,0,3.6,-0.61708729058497,8.18,"",5,29
"443","5",22,"3",1.6,0,0,3.6,-0.61708729058497,8.18,"",5,29
"1021","7",11,"3",0.7,0,0,0.9,-1.55651713725368,10.55,"",5,29
"2222","1",11,"3",0.2,0,0,0.15,-1.20235309298002,9.75,"",5,29
"3331","6",1,"3",-0.9,0,0,2.5,-1.0406428860496,11.3,"",5,29
"5577","4",5,"3",13.7,0,0,11.35,0.875269404158,11.35,"",5,29
"3837","7",12,"3",12.4,1,1,13.3,1.66028494640393,10.55,"P80",5,29
"651","3",26,"3",12.9,1,1,12.9,2.15342003942986,11,"P80",5,29
"5472","7",6,"3",7.3,0,0,7.7,0.207535618300491,10.55,"",5,29
"1758","6",14,"3",6.6,0,0,8.2,0.423965620242431,11.3,"",5,29
"4843","8",7,"3",4,0,0,3.55,0,4.94,"",5,29
"1227","5",15,"3",-3.2,0,0,2.4,-0.961508103934721,8.18,"",5,29
"3976","2",1,"3",9,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"2409","1",9,"3",18.7,0,0,6.3,0,9.75,"",5,29
"1755","7",12,"3",4.8,1,1,13.3,1.66028494640393,10.55,"P80",5,29
"2264","3",9,"3",-2.6,0,0,1.8,-0.594046907428928,11,"",5,29
"4889","3",13,"3",3.3,0,0,-0.8,-1.23759772381027,11,"",5,29
"2644","5",18,"3",3.1,0,0,3.05,-0.774946830036939,8.18,"",5,29
"6472","4",4,"3",8.9,1,1,17,1.58426899318921,11.35,"P80",5,29
"4291","3",7,"3",-5.7,0,0,0.1,-1.01483013352442,11,"",5,29
"496","5",19,"3",4.6,0,0,5.75,0,8.18,"",5,29
"2069","3",9,"3",-7.6,0,0,1.8,-0.594046907428928,11,"",5,29
"2646","3",20,"3",0.5,0,0,2.55,-0.408407248857388,11,"",5,29
"2016","3",13,"3",6.8,0,0,-0.8,-1.23759772381027,11,"",5,29
"1933","7",18,"3",-3.6,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"3936","7",13,"3",-5.2,0,0,4.75,-0.557751974182569,10.55,"",5,29
"885","7",11,"3",0,0,0,0.9,-1.55651713725368,10.55,"",5,29
"3571","6",16,"3",7.4,0,0,6.5,-0.0128474430376494,11.3,"",5,29
"1516","7",19,"3",4.9,0,0,5.95,-0.246448546731833,10.55,"",5,29
"4880","8",8,"3",-7.6,0,0,-3.85,-1.81499331640975,4.94,"",5,29
"258","5",22,"3",-2.6,0,0,3.6,-0.61708729058497,8.18,"",5,29
"626","7",24,"3",4.3,0,0,4,-0.752316616339279,10.55,"",5,29
"5069","8",1,"3",7.5,0,0,-6.5,-2.4649571391781,4.94,"",5,29
"356","5",27,"3",13.1,0,0,5.75,0,8.18,"",5,29
"3754","9",1,"3",8.5,0,0,10.9,NA,10.9,"",5,29
"3945","6",14,"3",14.8,0,0,8.2,0.423965620242431,11.3,"",5,29
"947","7",22,"3",3.4,0,0,3.5,-0.882026377777086,10.55,"",5,29
"1759","7",11,"3",3.3,0,0,0.9,-1.55651713725368,10.55,"",5,29
"5025","6",12,"3",11.9,0,0,9.8,0.835083797447213,11.3,"",5,29
"2345","7",11,"3",4.4,0,0,0.9,-1.55651713725368,10.55,"",5,29
"693","7",22,"3",0,0,0,3.5,-0.882026377777086,10.55,"",5,29
"497","3",21,"3",-2.9,0,0,1.55,-0.655926793619441,11,"",5,29
"1935","5",16,"3",-1.3,0,0,-3,-2.5114017640086,8.18,"",5,29
"1938","7",17,"3",11.7,0,0,1.65,-1.36195249509697,10.55,"",5,29
"6585","1",11,"3",7.2,0,0,0.15,-1.20235309298002,9.75,"",5,29
"1857","5",13,"3",-0.5,0,0,8.1,0.674490759476595,8.18,"",5,29
"5203","9",1,"3",10.9,0,0,10.9,NA,10.9,"",5,29
"5835","3",11,"3",7.3,0,0,2.4,-0.445535180571696,11,"",5,29
"2776","3",3,"3",19.5,1,1,12.8,2.12866808495366,11,"P80",5,29
