RECCO,HA_22ND,HA22_G,HNO_FR,REFER1,POWER,POWER_ADJ,R_Z1,R_GATE1_Z,R_GATE1_P,R_SKIP_G_LE2,R_DEL_STEP1_ROW,X_R,Z1,GATE1_Z,GATE1_P,DEL_STEP1,SKIP_G_LE2,X_R2,N_ROUND,MEDIAN_AA2,MAD_AA2,Z2,P80_AA2,GATE2_Z,GATE2_P,DEL_STEP2,SKIP_N_ROUND_LT3,X_C,N_ROUND_HR,MEDIAN_C,MAD_C,Z_C,P80_C,HR_GATE_Z,HR_GATE_P,HR_DEL,POOR_LOCAL,RANO_FR
10904,TO INFINITY (G277),2,6,12,-2.3,-4.679,-3.925925926,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
11394,SPEED DRAGON (H380),2,6,12,3.3,1.0703,-0.469135802,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
11550,TAKE ACTION (J098),2,6,12,-0.45,-2.8364,-2.783950617,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
12162,SOLEIL FIGHTER (J127),2,6,12,4.96,2.435,0.555555556,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
12728,SOLEIL FIGHTER (J127),2,6,12,1.74,-0.785,-1.432098765,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
12885,SHANGHAI STYLE (J093),2,6,12,1.76,-0.4764,-1.419753086,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
6032,RED HARE KING (H188),2,6,12,3.48,1.1175,-0.358024691,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
8148,I CAN (H381),2,6,12,5.65,3.1323,0.981481481,0,1,0,1,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
8165,I CAN (H381),2,6,12,3.59,1.0723,-0.290123457,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
8378,JUMBO LEGEND (G266),2,6,12,3.61,1.1566,-0.277777778,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
9880,ROCKET SPADE (G170),2,6,12,0.65,-1.6305,-2.104938272,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
9898,ROCKET SPADE (G170),2,6,12,1.01,-1.2705,-1.882716049,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
13016,FLYING LUCK (J339),2,6,13,5.84,3.4977,1.01953125,0,1,0,1,2.02,-0.47,0,0,0,0,2.02,21,3.3,2.38,-0.54,5.34,0,0,0,0,0.31,21,0.72,1.32,-0.31,2.94,0,0,0,0,25092104
4881,HOLY LAKE (H260),2,6,13,-1.8,-4.0274,-1.96484375,0,0,0,0,2.02,-0.47,0,0,0,0,2.02,21,3.3,2.38,-0.54,5.34,0,0,0,0,0.31,21,0.72,1.32,-0.31,2.94,0,0,0,0,25092104
13015,FLYING LUCK (J339),2,6,14,6.39,4.0477,5.295081967,1,1,0,1,2.97,-0.3,0,0,0,0,2.97,21,3.3,2.38,-0.14,5.34,0,0,0,0,1.24,21,0.72,1.32,0.39,2.94,0,0,0,0,25092104
2682,CALIFORNIA VOCE (H258),2,6,14,1.96,-0.3956,-1.967213115,0,0,0,0,2.97,-0.3,0,0,0,0,2.97,21,3.3,2.38,-0.14,5.34,0,0,0,0,1.24,21,0.72,1.32,0.39,2.94,0,0,0,0,25092104
4878,HOLY LAKE (H260),2,6,14,2.05,-0.1774,-1.819672131,0,0,0,0,2.97,-0.3,0,0,0,0,2.97,21,3.3,2.38,-0.14,5.34,0,0,0,0,1.24,21,0.72,1.32,0.39,2.94,0,0,0,0,25092104
4880,HOLY LAKE (H260),2,6,14,3.9,1.6726,1.213114754,0,0,0,0,2.97,-0.3,0,0,0,0,2.97,21,3.3,2.38,-0.14,5.34,0,0,0,0,1.24,21,0.72,1.32,0.39,2.94,0,0,0,0,25092104
11599,DEFINITIVE (K037),2,6,15,6.86,4.5507,1.341563786,0,1,0,1,5.63,0.83,0,1,1,0,5.63,21,3.3,2.38,0.98,5.34,0,1,1,0,0.55,21,0.72,1.32,-0.13,2.94,0,0,0,1,25092104
11774,TURIN WARRIOR (G150),2,6,15,-2.61,-4.7677,-2.555555556,0,0,0,0,5.63,0.83,0,1,1,0,5.63,21,3.3,2.38,0.98,5.34,0,1,1,0,0.55,21,0.72,1.32,-0.13,2.94,0,0,0,1,25092104
12326,CHARMING STEED (E494),2,6,15,9.3,6.8131,2.345679012,0,1,0,1,5.63,0.83,0,1,1,0,5.63,21,3.3,2.38,0.98,5.34,0,1,1,0,0.55,21,0.72,1.32,-0.13,2.94,0,0,0,1,25092104
8160,I CAN (H381),2,6,15,-2.36,-4.8777,-2.452674897,0,0,0,0,5.63,0.83,0,1,1,0,5.63,21,3.3,2.38,0.98,5.34,0,1,1,0,0.55,21,0.72,1.32,-0.13,2.94,0,0,0,1,25092104
9017,FLYING LUCK (J339),2,6,15,5.63,3.2877,0.835390947,0,1,0,1,5.63,0.83,0,1,1,0,5.63,21,3.3,2.38,0.98,5.34,0,1,1,0,0.55,21,0.72,1.32,-0.13,2.94,0,0,0,1,25092104
11392,SPEED DRAGON (H380),2,6,16,-1.87,-4.0997,-2.921052632,0,0,0,0,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
11405,SPEED DRAGON (H380),2,6,16,2.18,-0.0497,2.407894737,0,1,0,1,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
11666,FORERUNNER (G465),2,6,16,4.71,2.2488,5.736842105,1,1,0,1,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
11773,TURIN WARRIOR (G150),2,6,16,3.28,1.1223,3.855263158,1,1,0,1,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
12158,SOLEIL FIGHTER (J127),2,6,16,0.35,-2.175,0,0,0,0,0,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
12324,CHARMING STEED (E494),2,6,16,3.96,1.4731,4.75,1,1,0,1,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
1979,SECOND TO NONE (H319),2,6,16,-1.62,-3.827,-2.592105263,0,0,0,0,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
1993,HOLY LAKE (H260),2,6,16,-0.69,-2.9174,-1.368421053,0,0,0,0,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
2683,CALIFORNIA VOCE (H258),2,6,16,-0.1,-2.4556,-0.592105263,0,0,0,0,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
3290,RED HARE KING (H188),2,6,16,-0.77,-3.1325,-1.473684211,0,0,0,0,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
4373,HOLY LAKE (H260),2,6,16,1.29,-0.9374,1.236842105,0,1,0,1,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
4877,HOLY LAKE (H260),2,6,16,-0.01,-2.2374,-0.473684211,0,0,0,0,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
4886,HOLY LAKE (H260),2,6,16,6.88,4.6526,8.592105263,1,1,0,1,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
8375,JUMBO LEGEND (G266),2,6,16,-0.43,-2.8834,-1.026315789,0,0,0,0,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
9018,FLYING LUCK (J339),2,6,16,5.94,3.5977,7.355263158,1,1,0,1,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
9387,HAPPY DAILY (E294),2,6,16,1.24,-1.1264,1.171052632,0,1,0,1,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
9881,ROCKET SPADE (G170),2,6,16,-1.16,-3.4405,-1.986842105,0,0,0,0,0.35,0,0,0,0,0,0.35,21,3.3,2.38,-1.24,5.34,0,0,0,0,-1.88,21,0.72,1.32,-1.96,2.94,0,0,0,0,25092104
3286,RED HARE KING (H188),2,6,17,6.76,4.3975,0,0,0,0,0,6.76,0,0,0,0,0,6.76,21,3.3,2.38,1.45,5.34,0,1,1,0,4.19,21,0.72,1.32,2.62,2.94,1,1,1,1,25092104
5060,MASSIVE ACTION (E445),2,6,17,8.55,6.3813,1.084848485,0,1,0,1,6.76,0,0,0,0,0,6.76,21,3.3,2.38,1.45,5.34,0,1,1,0,4.19,21,0.72,1.32,2.62,2.94,1,1,1,1,25092104
9836,TURIN WARRIOR (G150),2,6,17,4.64,2.4823,-1.284848485,0,0,0,0,6.76,0,0,0,0,0,6.76,21,3.3,2.38,1.45,5.34,0,1,1,0,4.19,21,0.72,1.32,2.62,2.94,1,1,1,1,25092104
10182,SOLEIL FIGHTER (J127),2,6,18,1.37,-1.155,1.829457364,0,1,0,1,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
1120,HOLY LAKE (H260),2,6,18,-1.36,-3.5874,-0.286821705,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
11390,SPEED DRAGON (H380),2,6,18,-0.62,-2.8497,0.286821705,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
11541,TAKE ACTION (J098),2,6,18,-2.17,-4.5564,-0.914728682,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
1363,AESTHETICISM (H289),2,6,18,-2.22,-4.5849,-0.953488372,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
1378,SPEED DRAGON (H380),2,6,18,-2.41,-4.6397,-1.100775194,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
1448,JUBILATION (G029),2,6,18,-0.18,-2.6154,0.627906977,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
1521,ADEFILL (G317),2,6,18,2.91,0.4608,3.023255814,1,1,0,1,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
1996,HOLY LAKE (H260),2,6,18,2.04,-0.1874,2.348837209,0,1,0,1,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
2001,HOLY LAKE (H260),2,6,18,5.46,3.2326,5,1,1,0,1,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
3498,SEA SAPPHIRE (H343),2,6,18,-1.82,-4.1657,-0.643410853,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
3683,SECOND TO NONE (H319),2,6,18,-3.59,-5.797,-2.015503876,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
3686,SECOND TO NONE (H319),2,6,18,-1.05,-3.257,-0.046511628,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
4375,HOLY LAKE (H260),2,6,18,1.78,-0.4474,2.147286822,0,1,0,1,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
4791,JUMBO LEGEND (G266),2,6,18,-0.56,-3.0134,0.333333333,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
4796,JUMBO LEGEND (G266),2,6,18,-2.78,-5.2334,-1.387596899,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
4889,AESTHETICISM (H289),2,6,18,-3.96,-6.3249,-2.302325581,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
4896,AESTHETICISM (H289),2,6,18,-2.35,-4.7149,-1.054263566,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
4897,AESTHETICISM (H289),2,6,18,-2.9,-5.2649,-1.480620155,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
6323,ARTHUR'S KINGDOM (E194),2,6,18,4.35,2.1713,4.139534884,1,1,0,1,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
6450,GANGNAM STAR (H326),2,6,18,-2.09,-4.5761,-0.852713178,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
7607,ARTHUR'S KINGDOM (E194),2,6,18,2.97,0.7913,3.069767442,1,1,0,1,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
8031,AEROINVINCIBLE (J180),2,6,18,-3.31,-5.6119,-1.798449612,0,0,0,0,-1.36,-0.29,0,0,0,0,-1.36,21,3.3,2.38,-1.96,5.34,0,0,0,0,-3.2,21,0.72,1.32,-2.96,2.94,0,0,0,0,25092104
1044,HUMBLE STAR (H125),2,6,19,1.43,-0.9137,-7.012345679,0,0,0,0,3.77,-4.13,0,0,0,0,3.77,21,3.3,2.38,0.2,5.34,0,0,0,0,3.66,21,0.72,1.32,2.23,2.94,0,1,1,0,25092104
1374,SPEED DRAGON (H380),2,6,19,3.38,1.1503,-4.604938272,0,0,0,0,3.77,-4.13,0,0,0,0,3.77,21,3.3,2.38,0.2,5.34,0,0,0,0,3.66,21,0.72,1.32,2.23,2.94,0,1,1,0,25092104
4152,EIGHTY LIGHT YEARS (H170),2,6,19,4.15,1.7641,-3.654320988,0,0,0,0,3.77,-4.13,0,0,0,0,3.77,21,3.3,2.38,0.2,5.34,0,0,0,0,3.66,21,0.72,1.32,2.23,2.94,0,1,1,0,25092104
4579,SOLID IMPACT (E447),2,6,19,7.68,5.2772,0.703703704,0,1,0,1,3.77,-4.13,0,0,0,0,3.77,21,3.3,2.38,0.2,5.34,0,0,0,0,3.66,21,0.72,1.32,2.23,2.94,0,1,1,0,25092104
16397,HOLY LAKE (H260),2,6,20,6.82,4.5926,1.813397129,0,1,0,1,5.34,1.11,0,1,1,0,5.34,21,3.3,2.38,0.86,5.34,0,0,0,0,0,21,0.72,1.32,-0.54,2.94,0,0,0,1,25092104
1998,HOLY LAKE (H260),2,6,20,3.78,1.5526,0.358851675,0,0,0,0,5.34,1.11,0,1,1,0,5.34,21,3.3,2.38,0.86,5.34,0,0,0,0,0,21,0.72,1.32,-0.54,2.94,0,0,0,1,25092104
2688,CALIFORNIA VOCE (H258),2,6,20,7.6,5.2444,2.186602871,0,1,0,1,5.34,1.11,0,1,1,0,5.34,21,3.3,2.38,0.86,5.34,0,0,0,0,0,21,0.72,1.32,-0.54,2.94,0,0,0,1,25092104
6038,RED HARE KING (H188),2,6,20,4.76,2.3975,0.827751196,0,1,0,1,5.34,1.11,0,1,1,0,5.34,21,3.3,2.38,0.86,5.34,0,0,0,0,0,21,0.72,1.32,-0.54,2.94,0,0,0,1,25092104
8156,I CAN (H381),2,6,20,5.34,2.8223,1.105263158,0,1,0,1,5.34,1.11,0,1,1,0,5.34,21,3.3,2.38,0.86,5.34,0,0,0,0,0,21,0.72,1.32,-0.54,2.94,0,0,0,1,25092104
1110,SUMMIT CHEERS (E221),2,6,21,4.64,2.3776,0.058577406,0,0,0,0,2.07,-1.01,0,0,0,0,2.07,21,3.3,2.38,-0.51,5.34,0,0,0,0,1.61,21,0.72,1.32,0.67,2.94,0,0,0,0,25092104
1369,SPEED DRAGON (H380),2,6,21,0.31,-1.9197,-1.753138075,0,0,0,0,2.07,-1.01,0,0,0,0,2.07,21,3.3,2.38,-0.51,5.34,0,0,0,0,1.61,21,0.72,1.32,0.67,2.94,0,0,0,0,25092104
1529,LESLIE (E471),2,6,21,0.62,-1.6444,-1.623430962,0,0,0,0,2.07,-1.01,0,0,0,0,2.07,21,3.3,2.38,-0.51,5.34,0,0,0,0,1.61,21,0.72,1.32,0.67,2.94,0,0,0,0,25092104
2629,WINDCHEATER (J122),2,6,21,3.53,1.04,-0.405857741,0,0,0,0,2.07,-1.01,0,0,0,0,2.07,21,3.3,2.38,-0.51,5.34,0,0,0,0,1.61,21,0.72,1.32,0.67,2.94,0,0,0,0,25092104
2857,ADEFILL (G317),2,6,21,-0.8,-3.2492,-2.217573222,0,0,0,0,2.07,-1.01,0,0,0,0,2.07,21,3.3,2.38,-0.51,5.34,0,0,0,0,1.61,21,0.72,1.32,0.67,2.94,0,0,0,0,25092104
4469,TURIN WARRIOR (G150),2,6,21,8.91,6.7523,1.845188285,0,1,0,1,2.07,-1.01,0,0,0,0,2.07,21,3.3,2.38,-0.51,5.34,0,0,0,0,1.61,21,0.72,1.32,0.67,2.94,0,0,0,0,25092104
480,MASSIVE ACTION (E445),2,6,21,-1.61,-3.7787,-2.556485356,0,0,0,0,2.07,-1.01,0,0,0,0,2.07,21,3.3,2.38,-0.51,5.34,0,0,0,0,1.61,21,0.72,1.32,0.67,2.94,0,0,0,0,25092104
4883,HOLY LAKE (H260),2,6,21,6.07,3.8426,0.656903766,0,1,0,1,2.07,-1.01,0,0,0,0,2.07,21,3.3,2.38,-0.51,5.34,0,0,0,0,1.61,21,0.72,1.32,0.67,2.94,0,0,0,0,25092104
6035,RED HARE KING (H188),2,6,21,6.05,3.6875,0.648535565,0,1,0,1,2.07,-1.01,0,0,0,0,2.07,21,3.3,2.38,-0.51,5.34,0,0,0,0,1.61,21,0.72,1.32,0.67,2.94,0,0,0,0,25092104
786,MASTER OF FORTUNE (G474),2,6,21,0.18,-1.9881,-1.807531381,0,0,0,0,2.07,-1.01,0,0,0,0,2.07,21,3.3,2.38,-0.51,5.34,0,0,0,0,1.61,21,0.72,1.32,0.67,2.94,0,0,0,0,25092104
10090,YOUTH POWER (H358),3,6,1,3.16,0.5474,-1.100775194,0,0,0,0,4.58,0,0,0,0,0,4.58,21,3.84,2.9,0.25,4.83,0,0,0,0,1.56,21,0.72,1.32,0.64,2.94,0,0,0,0,25092104
11787,STAR MAC (J053),3,6,1,-5.08,-7.7763,-7.488372093,0,0,0,0,4.58,0,0,0,0,0,4.58,21,3.84,2.9,0.25,4.83,0,0,0,0,1.56,21,0.72,1.32,0.64,2.94,0,0,0,0,25092104
11812,VIEW OF THE WORLD (J348),3,6,1,5.2,2.4106,0.480620155,0,1,0,1,4.58,0,0,0,0,0,4.58,21,3.84,2.9,0.25,4.83,0,0,0,0,1.56,21,0.72,1.32,0.64,2.94,0,0,0,0,25092104
13727,DRAGON FOUR SEAS (J317),3,6,1,4.58,1.7796,0,0,0,0,0,4.58,0,0,0,0,0,4.58,21,3.84,2.9,0.25,4.83,0,0,0,0,1.56,21,0.72,1.32,0.64,2.94,0,0,0,0,25092104
14348,YOUTH POWER (H358),3,6,1,11.75,9.1374,5.558139535,1,1,0,1,4.58,0,0,0,0,0,4.58,21,3.84,2.9,0.25,4.83,0,0,0,0,1.56,21,0.72,1.32,0.64,2.94,0,0,0,0,25092104
7557,TURIN STARSPANGLED (J209),3,6,1,4.4,1.7066,-0.139534884,0,0,0,0,4.58,0,0,0,0,0,4.58,21,3.84,2.9,0.25,4.83,0,0,0,0,1.56,21,0.72,1.32,0.64,2.94,0,0,0,0,25092104
8890,DARING PURSUIT (G424),3,6,1,4.7,2.1425,0.093023256,0,0,0,0,4.58,0,0,0,0,0,4.58,21,3.84,2.9,0.25,4.83,0,0,0,0,1.56,21,0.72,1.32,0.64,2.94,0,0,0,0,25092104
8893,DARING PURSUIT (G424),3,6,1,3.72,1.1625,-0.666666667,0,0,0,0,4.58,0,0,0,0,0,4.58,21,3.84,2.9,0.25,4.83,0,0,0,0,1.56,21,0.72,1.32,0.64,2.94,0,0,0,0,25092104
9455,SUPER LOVE DRAGON (J038),3,6,1,5.53,2.8515,0.736434109,0,1,0,1,4.58,0,0,0,0,0,4.58,21,3.84,2.9,0.25,4.83,0,0,0,0,1.56,21,0.72,1.32,0.64,2.94,0,0,0,0,25092104
11816,VIEW OF THE WORLD (J348),3,6,2,4.77,1.9806,0.414507772,0,0,0,0,3.97,0,0,0,0,0,3.97,21,3.84,2.9,0.04,4.83,0,0,0,0,1.26,21,0.72,1.32,0.41,2.94,0,0,0,0,25092104
12421,MAGNIFICENT NINE (H433),3,6,2,1.06,-1.6055,-1.507772021,0,0,0,0,3.97,0,0,0,0,0,3.97,21,3.84,2.9,0.04,4.83,0,0,0,0,1.26,21,0.72,1.32,0.41,2.94,0,0,0,0,25092104
13370,MASTER TRILLION (J442),3,6,2,4.3,1.5627,0.170984456,0,0,0,0,3.97,0,0,0,0,0,3.97,21,3.84,2.9,0.04,4.83,0,0,0,0,1.26,21,0.72,1.32,0.41,2.94,0,0,0,0,25092104
13379,MASTER TRILLION (J442),3,6,2,7.96,5.2227,2.067357513,0,1,0,1,3.97,0,0,0,0,0,3.97,21,3.84,2.9,0.04,4.83,0,0,0,0,1.26,21,0.72,1.32,0.41,2.94,0,0,0,0,25092104
13717,TOP TIME (K006),3,6,2,-2.79,-5.6736,-3.502590674,0,0,0,0,3.97,0,0,0,0,0,3.97,21,3.84,2.9,0.04,4.83,0,0,0,0,1.26,21,0.72,1.32,0.41,2.94,0,0,0,0,25092104
15232,NEW FOREST (K094),3,6,2,0.37,-2.4543,-1.865284974,0,0,0,0,3.97,0,0,0,0,0,3.97,21,3.84,2.9,0.04,4.83,0,0,0,0,1.26,21,0.72,1.32,0.41,2.94,0,0,0,0,25092104
15909,ENDUED (K033),3,6,2,4.53,1.655,0.29015544,0,0,0,0,3.97,0,0,0,0,0,3.97,21,3.84,2.9,0.04,4.83,0,0,0,0,1.26,21,0.72,1.32,0.41,2.94,0,0,0,0,25092104
15913,ENDUED (K033),3,6,2,2.17,-0.705,-0.932642487,0,0,0,0,3.97,0,0,0,0,0,3.97,21,3.84,2.9,0.04,4.83,0,0,0,0,1.26,21,0.72,1.32,0.41,2.94,0,0,0,0,25092104
16134,THE HEIR (H459),3,6,2,0.8,-1.9094,-1.642487047,0,0,0,0,3.97,0,0,0,0,0,3.97,21,3.84,2.9,0.04,4.83,0,0,0,0,1.26,21,0.72,1.32,0.41,2.94,0,0,0,0,25092104
7558,TURIN STARSPANGLED (J209),3,6,2,3.97,1.2766,0,0,0,0,0,3.97,0,0,0,0,0,3.97,21,3.84,2.9,0.04,4.83,0,0,0,0,1.26,21,0.72,1.32,0.41,2.94,0,0,0,0,25092104
7570,TURIN STARSPANGLED (J209),3,6,2,5.03,2.3366,0.549222798,0,0,0,0,3.97,0,0,0,0,0,3.97,21,3.84,2.9,0.04,4.83,0,0,0,0,1.26,21,0.72,1.32,0.41,2.94,0,0,0,0,25092104
13369,MASTER TRILLION (J442),3,6,3,0.65,-2.0873,-0.94,0,0,0,0,8.37,1.63,0,1,1,0,8.37,21,3.84,2.9,1.56,4.83,0,1,1,0,0.72,21,0.72,1.32,0,2.94,0,0,0,1,25092104
14346,YOUTH POWER (H358),3,6,3,11.44,8.8274,2.656666667,1,1,0,1,8.37,1.63,0,1,1,0,8.37,21,3.84,2.9,1.56,4.83,0,1,1,0,0.72,21,0.72,1.32,0,2.94,0,0,0,1,25092104
