refer1,rano_fr,racemm_a,ra_fr,uppro_fr,hno_fr,hname_fr,refer_fr,rano_1st,rano1,ra_1st,uppro_1st,hname_1st,refer_1st,recno_1st,recno_2nd,rano2,racemm_b,ra,hno,hname,jockey,mi,sec,masin,refer,uppro,clas_1st,class,refer_gap,nent,ref,rano_2nd,ha_2nd,refer_2nd,power,ha_22nd,rp,rpp,rp1,ck,rec_gap,recco
6,"25082306","",8,36.36,4,"간다고",15.3,"25011204","25   01   12   04",4,72.73,"당찬낭보",5.4,22389,17943,"24 08 24  04","1300",8,"2","당찬낭보","김철호",1,24.0,0.6,8.5,30.00,"4","6",18.40,4,0,"24082404","호명퀸",8.50,18.40,"호명퀸",0,0,0,0,4446,1648
2,"25082306","",5,55.56,10,"급행열차",2.5,"25062907","25   06   29   07",6,44.44,"뉴질랜드삭스",6.5,27507,17947,"24 08 24  05","1700",2,"5","뉴질랜드삭스","문정균",1,52.9,4.8,4.8,90.91,"4","6",0.80,2,0,"24082405","뉴질랜드삭스",4.80,0.80,"히어로퀸",0,0,0,0,9560,1649
2,"25082306","",6,44.44,1,"은빛돌풍",12.6,"25060106","25   06   01   06",8,22.22,"매직프린스",15.2,26715,17949,"24 08 24  05","1700",4,"9","매직프린스","빅투아르",1,53.4,0.6,4.5,72.73,"4","5",1.90,3,0,"24082405","뉴질랜드삭스",4.50,1.90,"히어로퀸",0,0,0,0,8766,1650
5,"25082306","",3,81.82,4,"간다고",8.4,"25022205","25   02   22   05",9,27.27,"쌍옥루",15.9,23473,17952,"24 08 24  05","1700",7,"7","쌍옥루","이철경",1,55.0,3.6,12.6,45.45,"6","5",5.10,4,0,"24082405","뉴질랜드삭스",12.60,5.10,"히어로퀸",0,0,0,0,5521,1651
6,"25082306","",2,88.89,2,"마이티아미",3.2,"24121506","24   12   15   06",6,44.44,"정문파파고",9.8,21452,17961,"24 08 24  06","1300",5,"2","정문파파고","조재로",1,21.7,0.6,6.6,63.64,"3","5",0.00,1,0,"24082406","정문파파고",6.60,0.00,"사하라몬드",0,0,0,0,3491,1652
4,"25082306","",5,63.64,1,"은빛돌풍",2.0,"25032906","25   03   29   06",9,27.27,"금악명장",7.9,24636,17964,"24 08 24  06","1300",8,"7","금악명장","이혁",1,22.0,0.6,7.8,36.36,"5","5",1.90,2,0,"24082406","정문파파고",7.80,1.90,"사하라몬드",0,0,0,0,6672,1653
1,"25082306","",7,45.45,5,"드림릿지",10.3,"25011109","25   01   11   09",9,27.27,"스마트삭스",11.8,22324,17965,"24 08 24  06","1300",9,"5","스마트삭스","박을운",1,22.8,4.8,13.4,27.27,"3","5",11.90,3,0,"24082406","정문파파고",13.40,11.90,"사하라몬드",0,0,0,0,4359,1654
5,"25082306","",3,81.82,1,"은빛돌풍",7.2,"25022207","25   02   22   07",6,54.55,"마이티쎈",11.2,23495,17967,"24 08 24  06","1300",11,"3","마이티쎈","문세영",1,24.5,9.0,22.8,9.09,"6","5",18.80,4,0,"24082406","정문파파고",22.80,18.80,"사하라몬드",0,0,0,0,5528,1655
2,"25082306","",8,30.00,3,"정상해돋이",15.0,"25061509","25   06   15   09",9,20.00,"마이티쎈",18.7,27122,17967,"24 08 24  06","1300",11,"3","마이티쎈","문세영",1,24.5,9.0,22.8,9.09,"4","5",19.10,5,0,"24082406","정문파파고",22.80,19.10,"사하라몬드",0,0,0,0,9155,1656
7,"25082306","",8,22.22,11,"브리도시리스",15.8,"24122210","24   12   22   10",6,44.44,"선포레",16.8,21739,17972,"24 08 24  07","1200",5,"6","선포레","김철호",1,15.5,4.8,8.6,63.64,"5","5",7.60,3,0,"24082407","우왕륭",8.60,7.60,"우왕륭",0,0,0,0,3767,1657
2,"25082306","",6,50.00,5,"드림릿지",9.9,"24110308","24   11   03   08",7,40.00,"선포레",15.8,20156,17972,"24 08 24  07","1200",5,"6","선포레","김철호",1,15.5,4.8,8.6,63.64,"6","5",2.70,4,0,"24082407","우왕륭",8.60,2.70,"우왕륭",0,0,0,0,2184,1658
1,"25082306","",6,44.44,6,"창창삭스",6.2,"25052407","25   05   24   07",9,11.11,"선포레",16.4,26426,17972,"24 08 24  07","1200",5,"6","선포레","김철호",1,15.5,4.8,8.6,63.64,"4","5",-1.60,5,0,"24082407","우왕륭",8.60,-1.60,"우왕륭",0,0,0,0,8454,1659
6,"25082306","",9,27.27,5,"드림릿지",17.4,"24061508","24   06   15   08",7,45.45,"선포레",15.9,16088,17972,"24 08 24  07","1200",5,"6","선포레","김철호",1,15.5,4.8,8.6,63.64,"O","5",10.10,9,0,"24082407","우왕륭",8.60,10.10,"우왕륭",0,0,0,0,-1884,1660
7,"25082306","",7,45.45,9,"럭키하눌",12.5,"24122811","24   12   28   11",9,27.27,"천행챗",16.9,21867,17973,"24 08 24  07","1200",6,"7","천행챗","김성현",1,15.5,0.2,8.0,54.55,"O","5",3.60,10,0,"24082407","우왕륭",8.00,3.60,"우왕륭",0,0,0,0,3894,1661
2,"25082306","",8,30.00,3,"정상해돋이",15.0,"25061509","25   06   15   09",10,10.00,"천행챗",19.9,27122,17973,"24 08 24  07","1200",6,"7","천행챗","김성현",1,15.5,0.2,8.0,54.55,"4","5",3.10,11,0,"24082407","우왕륭",8.00,3.10,"우왕륭",0,0,0,0,9149,1662
10,"25082306","",10,10.00,9,"럭키하눌",21.6,"24080408","24   08   04   08",9,20.00,"천행챗",16.2,17629,17973,"24 08 24  07","1200",6,"7","천행챗","김성현",1,15.5,0.2,8.0,54.55,"6","5",13.40,12,0,"24082407","우왕륭",8.00,13.40,"우왕륭",0,0,0,0,-344,1663
1,"25082306","",2,87.50,1,"은빛돌풍",2.6,"25070604","25   07   06   04",4,62.50,"천행챗",5.1,27677,17973,"24 08 24  07","1200",6,"7","천행챗","김성현",1,15.5,0.2,8.0,54.55,"4","5",5.50,13,0,"24082407","우왕륭",8.00,5.50,"우왕륭",0,0,0,0,9704,1664
7,"25082306","",1,100.0,5,"드림릿지",0.0,"24051109","24   05   11   09",6,44.44,"두손챔프",13.6,15035,17975,"24 08 24  07","1200",8,"3","두손챔프","박태종",1,15.6,0.2,9.6,36.36,"2","5",-4.00,14,0,"24082407","우왕륭",9.60,-4.00,"우왕륭",0,0,0,0,-2940,1665
2,"25082306","",6,50.00,5,"드림릿지",9.9,"24110308","24   11   03   08",5,60.00,"월드베리언스",8.9,20156,17976,"24 08 24  07","1200",9,"11","월드베리언스","유승완",1,15.7,0.6,9.7,27.27,"6","5",10.70,15,0,"24082407","우왕륭",9.70,10.70,"우왕륭",0,0,0,0,2180,1666
8,"25082306","",2,90.91,9,"럭키하눌",1.8,"24112408","24   11   24   08",6,54.55,"월드베리언스",9.5,20802,17976,"24 08 24  07","1200",9,"11","월드베리언스","유승완",1,15.7,0.6,9.7,27.27,"3","5",2.00,16,0,"24082407","우왕륭",9.70,2.00,"우왕륭",0,0,0,0,2826,1667
5,"25082306","",4,72.73,5,"드림릿지",7.1,"24071308","24   07   13   08",7,45.45,"베스트클론",11.3,16886,17977,"24 08 24  07","1200",10,"8","베스트클론","송재철",1,16.2,3.0,10.9,18.18,"6","5",6.70,17,0,"24082407","우왕륭",10.90,6.70,"우왕륭",0,0,0,0,-1091,1668
2,"25082306","",6,50.00,8,"소울비트",10.8,"25032907","25   03   29   07",10,10.00,"보름달빛",19.9,24648,17978,"24 08 24  07","1200",11,"2","보름달빛","임다빈",1,16.8,3.6,16.0,9.09,"4","5",6.90,18,0,"24082407","우왕륭",16.00,6.90,"우왕륭",0,0,0,0,6670,1669
16,"25082306","",8,30.00,1,"은빛돌풍",21.3,"24012109","24   01   21   09",7,40.00,"황우최강",10.8,11655,17994,"24 08 24  09","1600",6,"4","황우최강","김성현",1,44.4,6.6,12.1,37.50,"2","4",22.60,2,0,"24082409","베스트전사",12.10,20.60,"만대로",0,0,0,0,-6339,1670
10,"25082306","",9,33.33,5,"드림릿지",8.4,"24021809","24   02   18   09",7,50.00,"나이스치타",5.6,12397,18001,"24 08 24  10","1600",5,"6","나이스치타","문세영",1,41.9,1.2,2.8,60.00,"4","4",5.60,4,0,"24082410","빅토리히트",2.80,3.60,"빅토리히트",0,0,0,0,-5604,1671
1,"25082306","",6,44.44,6,"창창삭스",6.2,"25052407","25   05   24   07",5,55.56,"힐링헤이븐",5.2,26426,18006,"24 08 24  10","1600",10,"2","힐링헤이븐","박을운",1,43.1,0.2,11.4,10.00,"4","4",12.40,5,0,"24082410","빅토리히트",11.40,10.40,"빅토리히트",0,0,0,0,8420,1672
6,"25082306","",2,88.89,2,"마이티아미",3.2,"24121506","24   12   15   06",3,77.78,"두손오픈",5.6,21452,18019,"24 08 25  01","1000",2,"6","두손오픈","이혁",1,1.1,1.8,2.6,91.67,"4","3",0.20,1,0,"24082501","두손오픈",2.60,-3.30,"오늘도스마일",0,0,0,0,3433,1673
4,"25082306","",1,100.0,4,"간다고",0.0,"25032304","25   03   23   04",6,50.00,"예스마담",12.2,24487,18040,"24 08 25  03","1300",3,"9","예스마담","김효정",1,23.2,5.4,8.8,81.82,"2","6",-3.40,1,0,"24082503","예스마담",8.80,-3.40,"안다미로",0,0,0,0,6447,1674
10,"25082306","",7,45.45,4,"간다고",11.3,"24100503","24   10   05   03",6,54.55,"플라잉라이언",12.4,19075,18051,"24 08 25  04","1400",3,"7","플라잉라이언","김정준",1,31.2,5.4,4.4,77.78,"4","5",3.30,1,0,"24082504","플라잉라이언",4.40,3.30,"엘리트보스",0,0,0,0,1024,1675
3,"25082306","",6,50.00,4,"간다고",8.6,"25060104","25   06   01   04",5,60.00,"청량산",5.9,26694,18059,"24 08 25  05","1300",2,"5","청량산","김정준",1,21.6,4.2,2.6,87.50,"5","5",5.30,1,0,"24082505","청량산",2.60,5.30,"스마트캣",0,0,0,0,8635,1676
3,"25082306","",10,10.00,7,"굿최강",10.7,"25020808","25   02   08   08",9,20.00,"금성환희",10.9,23029,18060,"24 08 25  05","1300",3,"6","금성환희","김옥성",1,21.8,1.2,5.4,75.00,"4","5",5.20,2,0,"24082505","청량산",5.40,5.20,"스마트캣",0,0,0,0,4969,1677
8,"25082306","",2,90.91,1,"은빛돌풍",2.5,"24112308","24   11   23   08",6,54.55,"금성환희",14.7,20696,18060,"24 08 25  05","1300",3,"6","금성환희","김옥성",1,21.8,1.2,5.4,75.00,"6","5",-6.80,3,0,"24082505","청량산",5.40,-6.80,"스마트캣",0,0,0,0,2636,1678
2,"25082306","",1,100.0,11,"브리도시리스",0.0,"25062207","25   06   22   07",4,72.73,"글로리앤아너",5.1,27299,18069,"24 08 25  06","1200",4,"5","글로리앤아너","정우주",1,15.8,0.2,5.6,72.73,"4","5",0.50,1,0,"24082506","글로리앤아너",5.60,0.50,"선더스피드",0,0,0,0,9230,1679
1,"25082306","",2,90.00,4,"간다고",1.3,"25072704","25   07   27   04",7,40.00,"솔레어",6.8,28281,18082,"24 08 25  07","1300",6,"6","솔레어","코지",1,23.1,1.8,11.4,37.50,"5","4",5.90,2,0,"24082507","골든드래곤",11.40,3.90,"인피니트아너",0,0,0,0,10199,1680
2,"25082306","",6,50.00,5,"드림릿지",9.9,"24110308","24   11   03   08",8,30.00,"오키드밸리",16.0,20156,18112,"24 08 25  10","1400",4,"10","오키드밸리","이철경",1,28.6,2.4,11.6,70.00,"6","3",5.50,1,0,"24082510","오키드밸리",11.60,2.00,"베트캡틴",0,0,0,0,2044,1681
2,"25082306","",6,44.44,1,"은빛돌풍",12.6,"25060106","25   06   01   06",7,33.33,"컴플리트스텝",14.2,26715,18116,"24 08 25  10","1400",8,"9","컴플리트스텝","임기원",1,30.0,5.4,19.5,30.00,"4","4",17.90,3,0,"24082510","오키드밸리",19.50,15.90,"베트캡틴",0,0,0,0,8599,1682
10,"25082306","",10,10.00,9,"럭키하눌",21.6,"24080408","24   08   04   08",8,30.00,"콜긴",14.5,17629,18138,"24 08 25  12","1800",9,"7","콜긴","이철경",2,1.6,3.6,20.3,20.00,"6","1",27.40,1,0,"24082512","콜긴",20.30,20.40,"월드블레임",0,0,0,0,-509,1683
4,"25082306","",1,100.0,4,"간다고",0.0,"25032304","25   03   23   04",3,80.00,"금아포모스트",4.6,24487,18142,"24 08 31  01","1200",3,"12","금아포모스트","빅투아르",1,15.7,0.6,5.6,80.00,"2","1",1.00,1,0,"24083101","금아포모스트",5.60,-6.00,"칸맥스",0,0,0,0,6345,1684
5,"25082306","",3,81.82,4,"간다고",8.4,"25022205","25   02   22   05",5,63.64,"왕최고",12.5,23473,18145,"24 08 31  01","1200",6,"4","왕최고","김정준",1,15.9,0.2,7.7,50.00,"3","6",3.60,2,0,"24083101","금아포모스트",7.70,3.60,"칸맥스",0,0,0,0,5328,1685
2,"25082306","",8,12.50,4,"간다고",15.6,"25062904","25   06   29   04",7,25.00,"커맨드블루",14.2,27481,18170,"24 08 31  03","1300",8,"5","커맨드블루","김철호",1,25.1,3.0,16.5,36.36,"5","6",17.90,1,0,"24083103","커맨드블루",16.50,17.90,"실버문",0,0,0,0,9311,1686
12,"25082306","",4,72.73,4,"간다고",7.5,"24072101","24   07   21   01",8,36.36,"커맨드블루",15.2,17108,18170,"24 08 31  03","1300",8,"5","커맨드블루","김철호",1,25.1,3.0,16.5,36.36,"6","6",8.80,2,0,"24083103","커맨드블루",16.50,8.80,"실버문",0,0,0,0,-1062,1687
10,"25082306","",7,45.45,4,"간다고",11.3,"24100503","24   10   05   03",9,27.27,"스카이텐",20.8,19075,18171,"24 08 31  03","1300",9,"11","스카이텐","김용근",1,25.9,4.8,22.6,27.27,"4","6",13.10,3,0,"24083103","커맨드블루",22.60,13.10,"실버문",0,0,0,0,904,1688
2,"25082306","",8,12.50,4,"간다고",15.6,"25062904","25   06   29   04",5,50.00,"그로우",13.3,27481,18176,"24 08 31  04","1200",3,"7","그로우","이동하",1,15.3,0.6,2.8,81.82,"5","6",5.10,1,0,"24083104","그로우",2.80,5.10,"울트라망치",0,0,0,0,9305,1689
3,"25082306","",10,10.00,2,"마이티아미",15.2,"25041310","25   04   13   10",9,20.00,"우주의봄",16.2,25238,18182,"24 08 31  04","1200",9,"3","우주의봄","김성현",1,16.9,4.2,12.6,27.27,"4","5",11.60,3,0,"24083104","그로우",12.60,11.60,"울트라망치",0,0,0,0,7056,1690
7,"25082306","",1,100.0,2,"마이티아미",0.0,"24110306","24   11   03   06",2,88.89,"우주의봄",3.0,20132,18182,"24 08 31  04","1200",9,"3","우주의봄","김성현",1,16.9,4.2,12.6,27.27,"6","5",9.60,4,0,"24083104","그로우",12.60,9.60,"울트라망치",0,0,0,0,1950,1691
7,"25082306","",1,100.0,2,"마이티아미",0.0,"24110306","24   11   03   06",9,11.11,"레인스타",9.2,20132,18190,"24 08 31  05","1300",6,"11","레인스타","정우주",1,23.0,3.6,8.6,54.55,"4","5",-0.60,2,0,"24083105","울트라히트",8.60,-0.60,"울트라히트",0,0,0,0,1942,1692
1,"25082306","",7,45.45,11,"브리도시리스",9.8,"25080309","25   08   03   09",5,63.64,"컴플리트파티",8.0,28564,18192,"24 08 31  05","1300",8,"9","컴플리트파티","해리카심",1,23.7,1.2,12.8,36.36,"4","5",14.60,3,0,"24083105","울트라히트",12.80,14.60,"울트라히트",0,0,0,0,10372,1693
5,"25082306","",3,81.82,1,"은빛돌풍",7.2,"25022207","25   02   22   07",9,27.27,"서머파티",18.8,23495,18193,"24 08 31  05","1300",9,"7","서머파티","유승완",1,23.9,1.2,14.0,27.27,"6","5",2.40,4,0,"24083105","울트라히트",14.00,2.40,"울트라히트",0,0,0,0,5302,1694
4,"25082306","",8,36.36,3,"정상해돋이",21.9,"25040606","25   04   06   06",4,72.73,"한강글로리",11.4,24974,18204,"24 08 31  06","1700",9,"4","한강글로리","박을운",1,55.2,4.2,22.4,27.27,"4","4",32.90,2,0,"24083106","희망의찬가",22.40,30.90,"탑다이아",0,0,0,0,6770,1695
4,"25082306","",6,50.00,9,"럭키하눌",14.6,"25031606","25   03   16   06",5,60.00,"한강글로리",14.4,24284,18204,"24 08 31  06","1700",9,"4","한강글로리","박을운",1,55.2,4.2,22.4,27.27,"4","4",22.60,3,0,"24083106","희망의찬가",22.40,20.60,"탑다이아",0,0,0,0,6080,1696
6,"25082306","",4,72.73,6,"창창삭스",8.5,"25010509","25   01   05   09",6,54.55,"퍼플윙크",13.6,22206,18208,"24 08 31  07","1700",2,"1","퍼플윙크","문정균",1,51.3,3.6,3.6,90.00,"4","4",-1.50,1,0,"24083107","퍼플윙크",3.60,-3.50,"내길의퀸",0,0,0,0,3998,1697
