refer1,rano_fr,racemm_a,ra_fr,uppro_fr,hno_fr,hname_fr,refer_fr,rano_1st,rano1,ra_1st,uppro_1st,hname_1st,refer_1st,recno_1st,recno_2nd,rano2,racemm_b,ra,hno,hname,jockey,mi,sec,masin,refer,uppro,clas_1st,class,refer_gap,nent,ref,rano_2nd,ha_2nd,refer_2nd,power,ha_22nd,rp,rpp,rp1,ck,rec_gap,recco
4,"25060705","",1,100.0,2,"런던빅토리",0.0,"24042106","24   04   21   06",5,60.00,"더자이언트",11.9,14455,6870,"23 08 26  02","1000",11,"2","더자이언트","김정준",1,3.5,1.2,11.4,16.67,"4","4",-0.50,7,0,"23082602","럭키파티",11.40,-2.50,"라온더탑",0,0,0,0,7585,1007
16,"25060705","",9,20.00,6,"스카이함성",11.1,"23111803","23   11   18   03",8,30.00,"관악산레오",8.8,9412,6876,"23 08 26  03","1200",5,"8","관악산레오","임다빈",1,17.0,3.0,15.6,63.64,"5","4",17.90,2,0,"23082603","엔딩파이어",15.60,15.90,"드림아일",0,0,0,0,2536,1008
17,"25060705","",7,50.00,6,"스카이함성",14.2,"23100904","23   10   09   04",9,33.33,"신의이름",16.2,8187,6877,"23 08 26  03","1200",6,"4","신의이름","다비드",1,17.0,0.2,15.8,54.55,"5","4",13.80,3,0,"23082603","엔딩파이어",15.80,11.80,"드림아일",0,0,0,0,1310,1009
20,"25060705","",3,81.82,3,"파워에치드",10.0,"23111904","23   11   19   04",7,45.45,"용비천",17.3,9536,6885,"23 08 26  04","1200",3,"4","용비천","이상규",1,17.5,6.6,11.8,81.82,"4","4",4.50,1,0,"23082604","용비천",11.80,2.50,"제이에스로드",0,0,0,0,2651,1010
26,"25060705","",7,33.33,3,"파워에치드",15.5,"23052102","23   05   21   02",5,55.56,"선더갤러퍼",12.3,4171,6887,"23 08 26  04","1200",5,"5","선더갤러퍼","조인권",1,17.7,0.6,12.2,63.64,"1","4",15.40,2,0,"23082604","용비천",12.20,13.40,"제이에스로드",0,0,0,0,-2716,1011
21,"25060705","",6,54.55,5,"아치메모리",9.9,"23102905","23   10   29   05",9,27.27,"담쟁이아르고",14.2,8873,6888,"23 08 26  04","1200",6,"8","담쟁이아르고","김태희",1,17.7,0.2,14.0,54.55,"6","4",9.70,3,0,"23082604","용비천",14.00,7.70,"제이에스로드",0,0,0,0,1985,1012
18,"25060705","",2,88.89,7,"시크릿왕자",2.9,"23061703","23   06   17   03",4,66.67,"최강나이스",8.4,4928,6895,"23 08 26  05","1400",2,"8","최강나이스","이혁",1,30.3,0.6,0.0,91.67,"4","3",-5.50,1,0,"23082605","최강나이스",0.00,-9.00,"레드태풍",0,0,0,0,-1967,1013
22,"25060705","",4,72.73,3,"파워에치드",6.9,"23092404","23   09   24   04",10,18.18,"스위치송",16.1,7860,6897,"23 08 26  05","1400",4,"4","스위치송","이동하",1,31.2,3.0,7.7,75.00,"4","3",-1.50,2,0,"23082605","최강나이스",7.70,-5.00,"레드태풍",0,0,0,0,963,1014
25,"25060705","",8,36.36,3,"파워에치드",9.0,"23062502","23   06   25   02",5,63.64,"투에이스",6.6,5235,6903,"23 08 26  05","1400",10,"1","투에이스","이동진",1,32.5,3.6,15.9,25.00,"6","6",18.30,4,0,"23082605","최강나이스",15.90,18.30,"레드태풍",0,0,0,0,-1668,1015
22,"25060705","",7,50.00,7,"시크릿왕자",6.6,"23032602","23   03   26   02",10,25.00,"투에이스",13.2,2552,6903,"23 08 26  05","1400",10,"1","투에이스","이동진",1,32.5,3.6,15.9,25.00,"4","6",9.30,5,0,"23082605","최강나이스",15.90,9.30,"레드태풍",0,0,0,0,-4351,1016
13,"25060705","",2,88.89,6,"스카이함성",4.9,"24031607","24   03   16   07",5,55.56,"은빛돌풍",8.7,13213,6907,"23 08 26  06","1400",2,"2","은빛돌풍","빅투아르",1,28.9,0.6,0.6,90.91,"O","6",-3.20,1,0,"23082606","은빛돌풍",0.60,-3.20,"신의반전",0,0,0,0,6306,1017
21,"25060705","",7,40.00,7,"시크릿왕자",12.4,"23040904","23   04   09   04",8,30.00,"아름다운사이",12.6,2996,6909,"23 08 26  06","1400",4,"7","아름다운사이","송재철",1,29.7,1.2,5.4,72.73,"6","6",5.20,7,0,"23082606","은빛돌풍",5.40,5.20,"신의반전",0,0,0,0,-3913,1018
24,"25060705","",3,81.82,7,"시크릿왕자",9.6,"23011404","23   01   14   04",7,45.45,"아름다운사이",12.2,306,6909,"23 08 26  06","1400",4,"7","아름다운사이","송재철",1,29.7,1.2,5.4,72.73,"6","6",2.80,8,0,"23082606","은빛돌풍",5.40,2.80,"신의반전",0,0,0,0,-6603,1019
16,"25060705","",7,50.00,3,"파워에치드",8.7,"24021806","24   02   18   06",10,25.00,"아름다운사이",11.1,12355,6909,"23 08 26  06","1400",4,"7","아름다운사이","송재철",1,29.7,1.2,5.4,72.73,"O","6",3.00,10,0,"23082606","은빛돌풍",5.40,3.00,"신의반전",0,0,0,0,5446,1020
11,"25060705","",3,81.82,7,"시크릿왕자",0.2,"24030906","24   03   09   06",9,27.27,"송암레이서",7.1,12968,6910,"23 08 26  06","1400",5,"6","송암레이서","이용호",1,30.2,3.0,7.6,63.64,"5","6",0.70,11,0,"23082606","은빛돌풍",7.60,0.70,"신의반전",0,0,0,0,6058,1021
16,"25060705","",1,100.0,5,"아치메모리",2.5,"24030905","24   03   09   05",6,37.50,"클라우터",13.1,12958,6911,"23 08 26  06","1400",6,"1","클라우터","조재로",1,30.5,1.8,10.2,54.55,"5","6",-0.40,12,0,"23082606","은빛돌풍",10.20,-0.40,"신의반전",0,0,0,0,6047,1022
15,"25060705","",7,25.00,3,"파워에치드",16.0,"24030905","24   03   09   05",6,37.50,"클라우터",13.1,12964,6911,"23 08 26  06","1400",6,"1","클라우터","조재로",1,30.5,1.8,10.2,54.55,"5","6",13.10,13,0,"23082606","은빛돌풍",10.20,13.10,"신의반전",0,0,0,0,6053,1023
19,"25060705","",2,90.91,7,"시크릿왕자",10.0,"23052002","23   05   20   02",9,27.27,"터프여제",18.6,4061,6915,"23 08 26  06","1400",10,"10","터프여제","문정균",1,32.4,1.8,21.1,18.18,"2","6",12.50,14,0,"23082606","은빛돌풍",21.10,12.50,"신의반전",0,0,0,0,-2854,1024
18,"25060705","",3,81.82,5,"아치메모리",9.0,"24012804","24   01   28   04",4,72.73,"슈팅리버스",9.6,11830,6916,"23 08 26  06","1400",11,"11","슈팅리버스","임다빈",1,32.5,0.6,20.6,9.09,"4","6",20.00,16,0,"23082606","은빛돌풍",20.60,20.00,"신의반전",0,0,0,0,4914,1025
18,"25060705","",4,72.73,3,"파워에치드",1.9,"23123007","23   12   30   07",6,54.55,"대지의여걸",3.4,10875,6920,"23 08 26  07","1300",4,"7","대지의여걸","김태희",1,22.6,1.2,3.0,72.73,"6","5",1.50,1,0,"23082607","대지의여걸",3.00,1.50,"황금꽃",0,0,0,0,3955,1026
5,"25060705","",4,70.00,2,"런던빅토리",7.4,"24031002","24   03   10   02",8,30.00,"휘파람",15.2,13043,6921,"23 08 26  07","1300",5,"6","휘파람","이용호",1,22.8,1.2,3.7,63.64,"6","5",-4.10,2,0,"23082607","대지의여걸",3.70,-4.10,"황금꽃",0,0,0,0,6122,1027
28,"25060705","",4,75.00,5,"아치메모리",4.2,"23022609","23   02   26   09",5,66.67,"두손클래식",7.0,1735,6923,"23 08 26  07","1300",7,"1","두손클래식","빅투아르",1,23.2,2.4,6.0,45.45,"6","5",3.20,3,0,"23082607","대지의여걸",6.00,3.20,"황금꽃",0,0,0,0,-5188,1028
27,"25060705","",2,91.67,5,"아치메모리",6.3,"23032605","23   03   26   05",7,50.00,"글로리케이",13.6,2582,6924,"23 08 26  07","1300",8,"10","글로리케이","김효정",1,23.4,1.2,7.5,36.36,"6","5",0.20,5,0,"23082607","대지의여걸",7.50,0.20,"황금꽃",0,0,0,0,-4342,1029
28,"25060705","",4,75.00,5,"아치메모리",4.2,"23022609","23   02   26   09",7,50.00,"글로리케이",7.2,1735,6924,"23 08 26  07","1300",8,"10","글로리케이","김효정",1,23.4,1.2,7.5,36.36,"5","5",4.50,6,0,"23082607","대지의여걸",7.50,4.50,"황금꽃",0,0,0,0,-5189,1030
12,"25060705","",2,90.00,1,"백룡",3.0,"24042004","24   04   20   04",4,70.00,"글로리케이",7.0,14320,6924,"23 08 26  07","1300",8,"10","글로리케이","김효정",1,23.4,1.2,7.5,36.36,"4","5",3.50,7,0,"23082607","대지의여걸",7.50,3.50,"황금꽃",0,0,0,0,7396,1031
24,"25060705","",6,50.00,5,"아치메모리",9.8,"23070106","23   07   01   06",7,40.00,"글로리앤아너",10.6,5377,6936,"23 08 26  08","1200",9,"9","글로리앤아너","송재철",1,17.4,0.2,13.8,27.27,"2","5",13.00,2,0,"23082608","단디",13.80,13.00,"단디",0,0,0,0,-1559,1032
14,"25060705","",9,33.33,6,"스카이함성",11.8,"24020310","24   02   03   10",7,50.00,"봄날의기억",11.1,12024,6944,"23 08 26  09","1700",6,"8","봄날의기억","하정훈",1,55.5,2.4,12.3,50.00,"5","5",13.00,2,0,"23082609","라온더찰리",12.30,13.00,"점순이고",0,0,0,0,5080,1033
17,"25060705","",5,63.64,1,"백룡",8.1,"23112603","23   11   26   03",7,45.45,"원더풀웰스",15.2,9771,6966,"23 08 27  01","1200",9,"8","원더풀웰스","김효정",1,18.4,0.6,21.9,20.00,"4","4",14.80,3,0,"23082701","화산귀환",21.90,12.80,"여왕삭스",0,0,0,0,2805,1034
5,"25060705","",4,70.00,2,"런던빅토리",7.4,"24031002","24   03   10   02",7,40.00,"히어로전사",13.2,13043,6967,"23 08 27  01","1200",10,"6","히어로전사","김태희",1,18.5,0.6,23.8,10.00,"6","4",18.00,4,0,"23082701","화산귀환",23.80,16.00,"여왕삭스",0,0,0,0,6076,1035
21,"25060705","",3,81.82,3,"파워에치드",1.3,"23102104","23   10   21   04",9,27.27,"금성탈환",12.4,8507,6973,"23 08 27  02","1200",6,"11","금성탈환","조인권",1,17.0,0.2,12.4,58.33,"4","4",1.30,1,0,"23082702","금성탈환",12.40,-0.70,"나올시대",0,0,0,0,1534,1036
20,"25060705","",9,27.27,1,"백룡",15.0,"23080504","23   08   05   04",10,18.18,"그랜드군황",17.8,6161,6977,"23 08 27  02","1200",10,"3","그랜드군황","김태훈",1,17.5,2.4,16.3,25.00,"6","4",13.50,2,0,"23082702","금성탈환",16.30,11.50,"나올시대",0,0,0,0,-816,1037
14,"25060705","",3,83.33,1,"백룡",10.8,"24022404","24   02   24   04",6,58.33,"토종글로리",13.1,12463,6978,"23 08 27  02","1200",11,"8","토종글로리","임다빈",1,18.2,4.2,20.0,16.67,"5","4",17.70,3,0,"23082702","금성탈환",20.00,15.70,"나올시대",0,0,0,0,5485,1038
19,"25060705","",6,54.55,5,"아치메모리",6.7,"23123005","23   12   30   05",9,27.27,"검의전설",8.1,10855,6982,"23 08 27  03","1300",3,"5","검의전설","안토니오",1,22.6,0.2,1.0,83.33,"3","4",-0.40,2,0,"23082703","플라잉제스트",1.00,-2.40,"플라잉제스트",0,0,0,0,3873,1039
21,"25060705","",3,81.82,3,"파워에치드",1.3,"23102104","23   10   21   04",8,36.36,"검의전설",10.2,8507,6982,"23 08 27  03","1300",3,"5","검의전설","안토니오",1,22.6,0.2,1.0,83.33,"4","4",-7.90,4,0,"23082703","플라잉제스트",1.00,-9.90,"플라잉제스트",0,0,0,0,1525,1040
22,"25060705","",4,72.73,3,"파워에치드",6.9,"23092404","23   09   24   04",6,54.55,"한강차르",12.8,7860,6986,"23 08 27  03","1300",7,"4","한강차르","유승완",1,23.7,1.2,7.8,50.00,"5","4",1.90,5,0,"23082703","플라잉제스트",7.80,-0.10,"플라잉제스트",0,0,0,0,874,1041
16,"25060705","",7,50.00,3,"파워에치드",8.7,"24021806","24   02   18   06",9,33.33,"희망의찬가",12.3,12355,6987,"23 08 27  03","1300",8,"2","희망의찬가","김효정",1,23.7,0.2,8.0,41.67,"O","4",4.40,8,0,"23082703","플라잉제스트",8.00,2.40,"플라잉제스트",0,0,0,0,5368,1042
20,"25060705","",9,27.27,1,"백룡",15.0,"23080504","23   08   05   04",8,36.36,"희망의찬가",12.8,6161,6987,"23 08 27  03","1300",8,"2","희망의찬가","김효정",1,23.7,0.2,8.0,41.67,"6","4",10.20,10,0,"23082703","플라잉제스트",8.00,8.20,"플라잉제스트",0,0,0,0,-826,1043
20,"25060705","",3,81.82,3,"파워에치드",10.0,"23111904","23   11   19   04",6,54.55,"비트레이서",16.0,9536,6988,"23 08 27  03","1300",9,"10","비트레이서","문세영",1,24.5,4.8,12.3,33.33,"4","4",6.30,11,0,"23082703","플라잉제스트",12.30,4.30,"플라잉제스트",0,0,0,0,2548,1044
20,"25060705","",9,27.27,1,"백룡",15.0,"23080504","23   08   05   04",7,45.45,"대왕순간이",13.4,6161,6989,"23 08 27  03","1300",10,"1","대왕순간이","신형철",1,25.3,4.8,17.1,25.00,"6","4",18.70,13,0,"23082703","플라잉제스트",17.10,16.70,"플라잉제스트",0,0,0,0,-828,1045
26,"25060705","",3,80.00,5,"아치메모리",1.6,"23042304","23   04   23   04",5,60.00,"스마트별",4.0,3420,6995,"23 08 27  04","1300",4,"9","스마트별","박태종",1,22.0,0.2,6.9,70.00,"6","3",4.50,1,0,"23082704","스마트별",6.90,1.00,"오키드밸리",0,0,0,0,-3575,1046
